itr.,error,수정전Date&Time,년,월,일,시각,시간,Date&Time,수위(m),유량(㎥/sec),해발표고,경주ASOS,토함산AWS,Unnamed: 14,시작,45852.375,끝,45994.958333333336,Unnamed: 19,142.58333333333576,28.516666666667152
2704,01:00:00,2025-11-04,2025,11,4,1,2025-11-04 01,2025-11-04 01:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2705,02:00:00,2025-11-04,2025,11,4,2,2025-11-04 02,2025-11-04 02:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2706,03:00:00,2025-11-04,2025,11,4,3,2025-11-04 03,2025-11-04 03:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2707,04:00:00,2025-11-04,2025,11,4,4,2025-11-04 04,2025-11-04 04:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2708,05:00:00,2025-11-04,2025,11,4,5,2025-11-04 05,2025-11-04 05:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2709,06:00:00,2025-11-04,2025,11,4,6,2025-11-04 06,2025-11-04 06:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2710,07:00:00,2025-11-04,2025,11,4,7,2025-11-04 07,2025-11-04 07:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2711,08:00:00,2025-11-04,2025,11,4,8,2025-11-04 08,2025-11-04 08:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2712,09:00:00,2025-11-04,2025,11,4,9,2025-11-04 09,2025-11-04 09:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2713,10:00:00,2025-11-04,2025,11,4,10,2025-11-04 10,2025-11-04 10:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2714,11:00:00,2025-11-04,2025,11,4,11,2025-11-04 11,2025-11-04 11:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2715,12:00:00,2025-11-04,2025,11,4,12,2025-11-04 12,2025-11-04 12:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2716,13:00:00,2025-11-04,2025,11,4,13,2025-11-04 13,2025-11-04 13:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2717,14:00:00,2025-11-04,2025,11,4,14,2025-11-04 14,2025-11-04 14:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2718,15:00:00,2025-11-04,2025,11,4,15,2025-11-04 15,2025-11-04 15:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2719,16:00:00,2025-11-04,2025,11,4,16,2025-11-04 16,2025-11-04 16:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2720,17:00:00,2025-11-04,2025,11,4,17,2025-11-04 17,2025-11-04 17:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2721,18:00:00,2025-11-04,2025,11,4,18,2025-11-04 18,2025-11-04 18:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2722,19:00:00,2025-11-04,2025,11,4,19,2025-11-04 19,2025-11-04 19:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2723,20:00:00,2025-11-04,2025,11,4,20,2025-11-04 20,2025-11-04 20:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2724,21:00:00,2025-11-04,2025,11,4,21,2025-11-04 21,2025-11-04 21:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2725,22:00:00,2025-11-04,2025,11,4,22,2025-11-04 22,2025-11-04 22:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2726,23:00:00,2025-11-04,2025,11,4,23,2025-11-04 23,2025-11-04 23:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2727,00:00:00,2025-11-05,2025,11,5,0,2025-11-05 00,2025-11-05 00:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2728,01:00:00,2025-11-05,2025,11,5,1,2025-11-05 01,2025-11-05 01:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2729,02:00:00,2025-11-05,2025,11,5,2,2025-11-05 02,2025-11-05 02:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2730,03:00:00,2025-11-05,2025,11,5,3,2025-11-05 03,2025-11-05 03:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2731,04:00:00,2025-11-05,2025,11,5,4,2025-11-05 04,2025-11-05 04:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2732,05:00:00,2025-11-05,2025,11,5,5,2025-11-05 05,2025-11-05 05:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2733,06:00:00,2025-11-05,2025,11,5,6,2025-11-05 06,2025-11-05 06:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2734,07:00:00,2025-11-05,2025,11,5,7,2025-11-05 07,2025-11-05 07:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2735,08:00:00,2025-11-05,2025,11,5,8,2025-11-05 08,2025-11-05 08:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2736,09:00:00,2025-11-05,2025,11,5,9,2025-11-05 09,2025-11-05 09:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2737,10:00:00,2025-11-05,2025,11,5,10,2025-11-05 10,2025-11-05 10:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2738,11:00:00,2025-11-05,2025,11,5,11,2025-11-05 11,2025-11-05 11:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2739,12:00:00,2025-11-05,2025,11,5,12,2025-11-05 12,2025-11-05 12:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2740,13:00:00,2025-11-05,2025,11,5,13,2025-11-05 13,2025-11-05 13:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2741,14:00:00,2025-11-05,2025,11,5,14,2025-11-05 14,2025-11-05 14:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2742,15:00:00,2025-11-05,2025,11,5,15,2025-11-05 15,2025-11-05 15:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2743,16:00:00,2025-11-05,2025,11,5,16,2025-11-05 16,2025-11-05 16:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2744,17:00:00,2025-11-05,2025,11,5,17,2025-11-05 17,2025-11-05 17:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2745,18:00:00,2025-11-05,2025,11,5,18,2025-11-05 18,2025-11-05 18:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2746,19:00:00,2025-11-05,2025,11,5,19,2025-11-05 19,2025-11-05 19:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2747,20:00:00,2025-11-05,2025,11,5,20,2025-11-05 20,2025-11-05 20:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2748,21:00:00,2025-11-05,2025,11,5,21,2025-11-05 21,2025-11-05 21:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2749,22:00:00,2025-11-05,2025,11,5,22,2025-11-05 22,2025-11-05 22:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2750,23:00:00,2025-11-05,2025,11,5,23,2025-11-05 23,2025-11-05 23:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2751,00:00:00,2025-11-06,2025,11,6,0,2025-11-06 00,2025-11-06 00:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2752,01:00:00,2025-11-06,2025,11,6,1,2025-11-06 01,2025-11-06 01:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2753,02:00:00,2025-11-06,2025,11,6,2,2025-11-06 02,2025-11-06 02:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2754,03:00:00,2025-11-06,2025,11,6,3,2025-11-06 03,2025-11-06 03:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2755,04:00:00,2025-11-06,2025,11,6,4,2025-11-06 04,2025-11-06 04:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2756,05:00:00,2025-11-06,2025,11,6,5,2025-11-06 05,2025-11-06 05:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2757,06:00:00,2025-11-06,2025,11,6,6,2025-11-06 06,2025-11-06 06:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2758,07:00:00,2025-11-06,2025,11,6,7,2025-11-06 07,2025-11-06 07:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2759,08:00:00,2025-11-06,2025,11,6,8,2025-11-06 08,2025-11-06 08:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2760,09:00:00,2025-11-06,2025,11,6,9,2025-11-06 09,2025-11-06 09:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2761,10:00:00,2025-11-06,2025,11,6,10,2025-11-06 10,2025-11-06 10:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2762,11:00:00,2025-11-06,2025,11,6,11,2025-11-06 11,2025-11-06 11:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2763,12:00:00,2025-11-06,2025,11,6,12,2025-11-06 12,2025-11-06 12:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2764,13:00:00,2025-11-06,2025,11,6,13,2025-11-06 13,2025-11-06 13:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2765,14:00:00,2025-11-06,2025,11,6,14,2025-11-06 14,2025-11-06 14:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2766,15:00:00,2025-11-06,2025,11,6,15,2025-11-06 15,2025-11-06 15:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2767,16:00:00,2025-11-06,2025,11,6,16,2025-11-06 16,2025-11-06 16:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2768,17:00:00,2025-11-06,2025,11,6,17,2025-11-06 17,2025-11-06 17:00:00,2.97,1.532,7.71,,0.0,,,,,,,,
2769,18:00:00,2025-11-06,2025,11,6,18,2025-11-06 18,2025-11-06 18:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2770,19:00:00,2025-11-06,2025,11,6,19,2025-11-06 19,2025-11-06 19:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2771,20:00:00,2025-11-06,2025,11,6,20,2025-11-06 20,2025-11-06 20:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2772,21:00:00,2025-11-06,2025,11,6,21,2025-11-06 21,2025-11-06 21:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2773,22:00:00,2025-11-06,2025,11,6,22,2025-11-06 22,2025-11-06 22:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2774,23:00:00,2025-11-06,2025,11,6,23,2025-11-06 23,2025-11-06 23:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2775,00:00:00,2025-11-07,2025,11,7,0,2025-11-07 00,2025-11-07 00:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2776,01:00:00,2025-11-07,2025,11,7,1,2025-11-07 01,2025-11-07 01:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2777,02:00:00,2025-11-07,2025,11,7,2,2025-11-07 02,2025-11-07 02:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2778,03:00:00,2025-11-07,2025,11,7,3,2025-11-07 03,2025-11-07 03:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2779,04:00:00,2025-11-07,2025,11,7,4,2025-11-07 04,2025-11-07 04:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2780,05:00:00,2025-11-07,2025,11,7,5,2025-11-07 05,2025-11-07 05:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2781,06:00:00,2025-11-07,2025,11,7,6,2025-11-07 06,2025-11-07 06:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2782,07:00:00,2025-11-07,2025,11,7,7,2025-11-07 07,2025-11-07 07:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2783,08:00:00,2025-11-07,2025,11,7,8,2025-11-07 08,2025-11-07 08:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2784,09:00:00,2025-11-07,2025,11,7,9,2025-11-07 09,2025-11-07 09:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2785,10:00:00,2025-11-07,2025,11,7,10,2025-11-07 10,2025-11-07 10:00:00,2.96,1.26,7.7,,,,,,,,,,
2786,11:00:00,2025-11-07,2025,11,7,11,2025-11-07 11,2025-11-07 11:00:00,2.96,1.26,7.7,,,,,,,,,,
2787,12:00:00,2025-11-07,2025,11,7,12,2025-11-07 12,2025-11-07 12:00:00,2.96,1.26,7.7,,,,,,,,,,
2788,13:00:00,2025-11-07,2025,11,7,13,2025-11-07 13,2025-11-07 13:00:00,2.96,1.26,7.7,,,,,,,,,,
2789,14:00:00,2025-11-07,2025,11,7,14,2025-11-07 14,2025-11-07 14:00:00,2.96,1.26,7.7,,,,,,,,,,
2790,15:00:00,2025-11-07,2025,11,7,15,2025-11-07 15,2025-11-07 15:00:00,2.96,1.26,7.7,,,,,,,,,,
2791,16:00:00,2025-11-07,2025,11,7,16,2025-11-07 16,2025-11-07 16:00:00,2.96,1.26,7.7,,,,,,,,,,
2792,17:00:00,2025-11-07,2025,11,7,17,2025-11-07 17,2025-11-07 17:00:00,2.96,1.26,7.7,,,,,,,,,,
2793,18:00:00,2025-11-07,2025,11,7,18,2025-11-07 18,2025-11-07 18:00:00,2.96,1.26,7.7,,,,,,,,,,
2794,19:00:00,2025-11-07,2025,11,7,19,2025-11-07 19,2025-11-07 19:00:00,2.96,1.26,7.7,,,,,,,,,,
2795,20:00:00,2025-11-07,2025,11,7,20,2025-11-07 20,2025-11-07 20:00:00,2.96,1.26,7.7,,,,,,,,,,
2796,21:00:00,2025-11-07,2025,11,7,21,2025-11-07 21,2025-11-07 21:00:00,2.96,1.26,7.7,,,,,,,,,,
2797,22:00:00,2025-11-07,2025,11,7,22,2025-11-07 22,2025-11-07 22:00:00,2.96,1.26,7.7,,,,,,,,,,
2798,23:00:00,2025-11-07,2025,11,7,23,2025-11-07 23,2025-11-07 23:00:00,2.96,1.26,7.7,,,,,,,,,,
2799,00:00:00,2025-11-08,2025,11,8,0,2025-11-08 00,2025-11-08 00:00:00,2.96,1.26,7.7,,,,,,,,,,
2800,01:00:00,2025-11-08,2025,11,8,1,2025-11-08 01,2025-11-08 01:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2801,02:00:00,2025-11-08,2025,11,8,2,2025-11-08 02,2025-11-08 02:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2802,03:00:00,2025-11-08,2025,11,8,3,2025-11-08 03,2025-11-08 03:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2803,04:00:00,2025-11-08,2025,11,8,4,2025-11-08 04,2025-11-08 04:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2804,05:00:00,2025-11-08,2025,11,8,5,2025-11-08 05,2025-11-08 05:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2805,06:00:00,2025-11-08,2025,11,8,6,2025-11-08 06,2025-11-08 06:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2806,07:00:00,2025-11-08,2025,11,8,7,2025-11-08 07,2025-11-08 07:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2807,08:00:00,2025-11-08,2025,11,8,8,2025-11-08 08,2025-11-08 08:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2808,09:00:00,2025-11-08,2025,11,8,9,2025-11-08 09,2025-11-08 09:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2809,10:00:00,2025-11-08,2025,11,8,10,2025-11-08 10,2025-11-08 10:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2810,11:00:00,2025-11-08,2025,11,8,11,2025-11-08 11,2025-11-08 11:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2811,12:00:00,2025-11-08,2025,11,8,12,2025-11-08 12,2025-11-08 12:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2812,13:00:00,2025-11-08,2025,11,8,13,2025-11-08 13,2025-11-08 13:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2813,14:00:00,2025-11-08,2025,11,8,14,2025-11-08 14,2025-11-08 14:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2814,15:00:00,2025-11-08,2025,11,8,15,2025-11-08 15,2025-11-08 15:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2815,16:00:00,2025-11-08,2025,11,8,16,2025-11-08 16,2025-11-08 16:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2816,17:00:00,2025-11-08,2025,11,8,17,2025-11-08 17,2025-11-08 17:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2817,18:00:00,2025-11-08,2025,11,8,18,2025-11-08 18,2025-11-08 18:00:00,2.96,1.26,7.7,0.0,0.0,,,,,,,,
2818,19:00:00,2025-11-08,2025,11,8,19,2025-11-08 19,2025-11-08 19:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2819,20:00:00,2025-11-08,2025,11,8,20,2025-11-08 20,2025-11-08 20:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2820,21:00:00,2025-11-08,2025,11,8,21,2025-11-08 21,2025-11-08 21:00:00,2.95,0.877,7.69,0.6,1.0,,,,,,,,
2821,22:00:00,2025-11-08,2025,11,8,22,2025-11-08 22,2025-11-08 22:00:00,2.96,1.26,7.7,,0.5,,,,,,,,
2822,23:00:00,2025-11-08,2025,11,8,23,2025-11-08 23,2025-11-08 23:00:00,2.96,1.26,7.7,,1.0,,,,,,,,
2823,00:00:00,2025-11-09,2025,11,9,0,2025-11-09 00,2025-11-09 00:00:00,2.96,1.26,7.7,3.1,2.0,,,,,,,,
2824,01:00:00,2025-11-09,2025,11,9,1,2025-11-09 01,2025-11-09 01:00:00,2.96,1.26,7.7,,2.0,,,,,,,,
2825,02:00:00,2025-11-09,2025,11,9,2,2025-11-09 02,2025-11-09 02:00:00,2.96,1.26,7.7,,3.5,,,,,,,,
2826,03:00:00,2025-11-09,2025,11,9,3,2025-11-09 03,2025-11-09 03:00:00,2.96,1.26,7.7,6.9,3.5,,,,,,,,
2827,04:00:00,2025-11-09,2025,11,9,4,2025-11-09 04,2025-11-09 04:00:00,2.96,1.26,7.7,,1.5,,,,,,,,
2828,05:00:00,2025-11-09,2025,11,9,5,2025-11-09 05,2025-11-09 05:00:00,2.96,1.26,7.7,,0.5,,,,,,,,
2829,06:00:00,2025-11-09,2025,11,9,6,2025-11-09 06,2025-11-09 06:00:00,2.96,1.26,7.7,1.8,0.5,,,,,,,,
2830,07:00:00,2025-11-09,2025,11,9,7,2025-11-09 07,2025-11-09 07:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2831,08:00:00,2025-11-09,2025,11,9,8,2025-11-09 08,2025-11-09 08:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2832,09:00:00,2025-11-09,2025,11,9,9,2025-11-09 09,2025-11-09 09:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2833,10:00:00,2025-11-09,2025,11,9,10,2025-11-09 10,2025-11-09 10:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2834,11:00:00,2025-11-09,2025,11,9,11,2025-11-09 11,2025-11-09 11:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2835,12:00:00,2025-11-09,2025,11,9,12,2025-11-09 12,2025-11-09 12:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2836,13:00:00,2025-11-09,2025,11,9,13,2025-11-09 13,2025-11-09 13:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2837,14:00:00,2025-11-09,2025,11,9,14,2025-11-09 14,2025-11-09 14:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2838,15:00:00,2025-11-09,2025,11,9,15,2025-11-09 15,2025-11-09 15:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2839,16:00:00,2025-11-09,2025,11,9,16,2025-11-09 16,2025-11-09 16:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2840,17:00:00,2025-11-09,2025,11,9,17,2025-11-09 17,2025-11-09 17:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2841,18:00:00,2025-11-09,2025,11,9,18,2025-11-09 18,2025-11-09 18:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2842,19:00:00,2025-11-09,2025,11,9,19,2025-11-09 19,2025-11-09 19:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2843,20:00:00,2025-11-09,2025,11,9,20,2025-11-09 20,2025-11-09 20:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2844,21:00:00,2025-11-09,2025,11,9,21,2025-11-09 21,2025-11-09 21:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2845,22:00:00,2025-11-09,2025,11,9,22,2025-11-09 22,2025-11-09 22:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2846,23:00:00,2025-11-09,2025,11,9,23,2025-11-09 23,2025-11-09 23:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2847,00:00:00,2025-11-10,2025,11,10,0,2025-11-10 00,2025-11-10 00:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2848,01:00:00,2025-11-10,2025,11,10,1,2025-11-10 01,2025-11-10 01:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2849,02:00:00,2025-11-10,2025,11,10,2,2025-11-10 02,2025-11-10 02:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2850,03:00:00,2025-11-10,2025,11,10,3,2025-11-10 03,2025-11-10 03:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2851,04:00:00,2025-11-10,2025,11,10,4,2025-11-10 04,2025-11-10 04:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2852,05:00:00,2025-11-10,2025,11,10,5,2025-11-10 05,2025-11-10 05:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2853,06:00:00,2025-11-10,2025,11,10,6,2025-11-10 06,2025-11-10 06:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2854,07:00:00,2025-11-10,2025,11,10,7,2025-11-10 07,2025-11-10 07:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2855,08:00:00,2025-11-10,2025,11,10,8,2025-11-10 08,2025-11-10 08:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2856,09:00:00,2025-11-10,2025,11,10,9,2025-11-10 09,2025-11-10 09:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2857,10:00:00,2025-11-10,2025,11,10,10,2025-11-10 10,2025-11-10 10:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2858,11:00:00,2025-11-10,2025,11,10,11,2025-11-10 11,2025-11-10 11:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2859,12:00:00,2025-11-10,2025,11,10,12,2025-11-10 12,2025-11-10 12:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2860,13:00:00,2025-11-10,2025,11,10,13,2025-11-10 13,2025-11-10 13:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2861,14:00:00,2025-11-10,2025,11,10,14,2025-11-10 14,2025-11-10 14:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2862,15:00:00,2025-11-10,2025,11,10,15,2025-11-10 15,2025-11-10 15:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2863,16:00:00,2025-11-10,2025,11,10,16,2025-11-10 16,2025-11-10 16:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2864,17:00:00,2025-11-10,2025,11,10,17,2025-11-10 17,2025-11-10 17:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2865,18:00:00,2025-11-10,2025,11,10,18,2025-11-10 18,2025-11-10 18:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2866,19:00:00,2025-11-10,2025,11,10,19,2025-11-10 19,2025-11-10 19:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2867,20:00:00,2025-11-10,2025,11,10,20,2025-11-10 20,2025-11-10 20:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2868,21:00:00,2025-11-10,2025,11,10,21,2025-11-10 21,2025-11-10 21:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2869,22:00:00,2025-11-10,2025,11,10,22,2025-11-10 22,2025-11-10 22:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2870,23:00:00,2025-11-10,2025,11,10,23,2025-11-10 23,2025-11-10 23:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2871,00:00:00,2025-11-11,2025,11,11,0,2025-11-11 00,2025-11-11 00:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2872,01:00:00,2025-11-11,2025,11,11,1,2025-11-11 01,2025-11-11 01:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2873,02:00:00,2025-11-11,2025,11,11,2,2025-11-11 02,2025-11-11 02:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2874,03:00:00,2025-11-11,2025,11,11,3,2025-11-11 03,2025-11-11 03:00:00,2.96,1.26,7.7,,0.0,,,,,,,,
2875,04:00:00,2025-11-11,2025,11,11,4,2025-11-11 04,2025-11-11 04:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2876,05:00:00,2025-11-11,2025,11,11,5,2025-11-11 05,2025-11-11 05:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2877,06:00:00,2025-11-11,2025,11,11,6,2025-11-11 06,2025-11-11 06:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2878,07:00:00,2025-11-11,2025,11,11,7,2025-11-11 07,2025-11-11 07:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2879,08:00:00,2025-11-11,2025,11,11,8,2025-11-11 08,2025-11-11 08:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2880,09:00:00,2025-11-11,2025,11,11,9,2025-11-11 09,2025-11-11 09:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2881,10:00:00,2025-11-11,2025,11,11,10,2025-11-11 10,2025-11-11 10:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2882,11:00:00,2025-11-11,2025,11,11,11,2025-11-11 11,2025-11-11 11:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2883,12:00:00,2025-11-11,2025,11,11,12,2025-11-11 12,2025-11-11 12:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2884,13:00:00,2025-11-11,2025,11,11,13,2025-11-11 13,2025-11-11 13:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2885,14:00:00,2025-11-11,2025,11,11,14,2025-11-11 14,2025-11-11 14:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2886,15:00:00,2025-11-11,2025,11,11,15,2025-11-11 15,2025-11-11 15:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2887,16:00:00,2025-11-11,2025,11,11,16,2025-11-11 16,2025-11-11 16:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2888,17:00:00,2025-11-11,2025,11,11,17,2025-11-11 17,2025-11-11 17:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2889,18:00:00,2025-11-11,2025,11,11,18,2025-11-11 18,2025-11-11 18:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2890,19:00:00,2025-11-11,2025,11,11,19,2025-11-11 19,2025-11-11 19:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2891,20:00:00,2025-11-11,2025,11,11,20,2025-11-11 20,2025-11-11 20:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2892,21:00:00,2025-11-11,2025,11,11,21,2025-11-11 21,2025-11-11 21:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2893,22:00:00,2025-11-11,2025,11,11,22,2025-11-11 22,2025-11-11 22:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2894,23:00:00,2025-11-11,2025,11,11,23,2025-11-11 23,2025-11-11 23:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2895,00:00:00,2025-11-12,2025,11,12,0,2025-11-12 00,2025-11-12 00:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
2896,01:00:00,2025-11-12,2025,11,12,1,2025-11-12 01,2025-11-12 01:00:00,2.95,0.877,7.69,,0.0,,,,,,,,
